Record Length,2.500000e+03,,  -0.025000000000,-300.00000,
Sample Interval,2.000000e-05,,  -0.024980000000,-300.00000,
Trigger Point,1.250000000000e+03,,  -0.024960000000,-296.00000,
,,,  -0.024940000000,-296.00000,
,,,  -0.024920000000,-300.00000,
,,,  -0.024900000000,-296.00000,
Source,CH1,,  -0.024880000000,-300.00000,
Vertical Units,V,,  -0.024860000000,-296.00000,
Vertical Scale,1.000000e+02,,  -0.024840000000,-296.00000,
Vertical Offset,0.000000e+00,,  -0.024820000000,-292.00000,
Horizontal Units,s,,  -0.024800000000,-296.00000,
Horizontal Scale,5.000000e-03,,  -0.024780000000,-296.00000,
Pt Fmt,Y,,  -0.024760000000,-296.00000,
Yzero,0.000000e+00,,  -0.024740000000,-292.00000,
Probe Atten,2.000000e+01,,  -0.024720000000,-292.00000,
Firmware Version,FV:v10.21,,  -0.024700000000,-288.00000,
,,,-00.024680000000,-292.00000,
,,,-00.024660000000,-288.00000,
,,,-00.024640000000,-288.00000,
,,,-00.024620000000,-284.00000,
,,,-00.024600000000,-288.00000,
,,,-00.024580000000,-284.00000,
,,,-00.024560000000,-284.00000,
,,,-00.024540000000,-284.00000,
,,,-00.024520000000,-284.00000,
,,,-00.024500000000,-280.00000,
,,,-00.024480000000,-284.00000,
,,,-00.024460000000,-280.00000,
,,,-00.024440000000,-280.00000,
,,,-00.024420000000,-280.00000,
,,,-00.024400000000,-280.00000,
,,,-00.024380000000,-276.00000,
,,,-00.024360000000,-276.00000,
,,,-00.024340000000,-276.00000,
,,,-00.024320000000,-276.00000,
,,,-00.024300000000,-272.00000,
,,,-00.024280000000,-272.00000,
,,,-00.024260000000,-276.00000,
,,,-00.024240000000,-268.00000,
,,,-00.024220000000,-268.00000,
,,,-00.024200000000,-268.00000,
,,,-00.024180000000,-268.00000,
,,,-00.024160000000,-264.00000,
,,,-00.024140000000,-268.00000,
,,,-00.024120000000,-264.00000,
,,,-00.024100000000,-264.00000,
,,,-00.024080000000,-260.00000,
,,,-00.024060000000,-264.00000,
,,,-00.024040000000,-260.00000,
,,,-00.024020000000,-260.00000,
,,,-00.024000000000,-256.00000,
,,,-00.023980000000,-260.00000,
,,,-00.023960000000,-256.00000,
,,,-00.023940000000,-256.00000,
,,,-00.023920000000,-252.00000,
,,,-00.023900000000,-256.00000,
,,,-00.023880000000,-252.00000,
,,,-00.023860000000,-248.00000,
,,,-00.023840000000,-248.00000,
,,,-00.023820000000,-248.00000,
,,,-00.023800000000,-248.00000,
,,,-00.023780000000,-244.00000,
,,,-00.023760000000,-244.00000,
,,,-00.023740000000,-240.00000,
,,,-00.023720000000,-240.00000,
,,,-00.023700000000,-236.00000,
,,,-00.023680000000,-240.00000,
,,,-00.023660000000,-236.00000,
,,,-00.023640000000,-236.00000,
,,,-00.023620000000,-232.00000,
,,,-00.023600000000,-236.00000,
,,,-00.023580000000,-228.00000,
,,,-00.023560000000,-232.00000,
,,,-00.023540000000,-232.00000,
,,,-00.023520000000,-228.00000,
,,,-00.023500000000,-228.00000,
,,,-00.023480000000,-228.00000,
,,,-00.023460000000,-224.00000,
,,,-00.023440000000,-224.00000,
,,,-00.023420000000,-228.00000,
,,,-00.023400000000,-224.00000,
,,,-00.023380000000,-220.00000,
,,,-00.023360000000,-220.00000,
,,,-00.023340000000,-220.00000,
,,,-00.023320000000,-220.00000,
,,,-00.023300000000,-220.00000,
,,,-00.023280000000,-220.00000,
,,,-00.023260000000,-220.00000,
,,,-00.023240000000,-216.00000,
,,,-00.023220000000,-216.00000,
,,,-00.023200000000,-212.00000,
,,,-00.023180000000,-216.00000,
,,,-00.023160000000,-216.00000,
,,,-00.023140000000,-216.00000,
,,,-00.023120000000,-212.00000,
,,,-00.023100000000,-212.00000,
,,,-00.023080000000,-208.00000,
,,,-00.023060000000,-204.00000,
,,,-00.023040000000,-208.00000,
,,,-00.023020000000,-204.00000,
,,,-00.023000000000,-204.00000,
